,0,1,2,3,4,5,6,7,8
686,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abenn.html,"Gaumīgi izremontēts, pārdomāti izplānots, pilnībā aprīkots, komp",Ģertrūdes 110,4,83,5/6,P. kara,"1,506 €","125,000  €"
687,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ajcxd.html,Īpašnieks pārdod divistabu dzīvokli. Krāsns apkure. Gaze. Ūdens.,Bruņinieku 149,2,36,2/2,Specpr.,441 €,"15,890  €"
688,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ahxfm.html,Stilīgs 2 - līmeņu mansarda tipa 3 - istabu dzīvoklis. Liela vie,Brīvības 30,3,97,4/5,P. kara,"2,010 €","195,000  €"
689,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/edbgg.html,Tiek pārdots pilnībā mēbelēts un gatavs lietošanai kvalitatīvs d,Mūrnieku 2,1,27,5/5,Renov.,"1,926 €","52,000  €"
690,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ebcpd.html,"Ideāls un elegants 4-istabu dzīvoklis ģimenei, prestižā un kvali",Republikas laukums..,4,124,3/7,Jaun.,"2,330 €","288,888  €"
691,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bcmhnl.html,"Pārdod nelielu, bet mājīgu, kvalitatīvi izremontētu dzīvokli ar ",Ģertrūdes 98,2,36,5/5,P. kara,914 €,"32,900  €"
692,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/admxi.html,"Pārdod 3 dzīvokļus koka mājā Laboratorijas ielā 1
Slēgts pagalm",Laboratorijas 1,Citi,115,2/2,P. kara,435 €,"50,000  €"
693,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hhccl.html,"Pārdod remontējamu, divstāvu dzīvokli Vecrīgā. 
+ Ir jauns vērt",Grēcinieku 26,6,131,4/4,P. kara,687 €,"90,000  €"
694,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aclgb.html,Iespēja iegādāties savā īpašumā lielisku vienistabas dzīvokli(va,Čaka 33,1,37,6/7,Renov.,"1,946 €","72,000  €"
695,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bomlp.html,Ērts dzīvoklis ar skatu uz parku. Pārdod klasiskā stila 4 -istab,Raiņa bulv. 3,4,128,2/6,Renov.,"2,093 €","267,960  €"
696,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aehkh.html,Pārdod ērtu un ekonomisku 1-istabu dzīvokli renovētā mājā ar slē,Klusā 20,1,38,3/9,Renov.,"1,184 €","45,000  €"
697,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aixjg.html,Pārdod plašu un unikālu 2-stāvu dzīvokli ar autonomo gāzes apkur,Skolas 10,5,210,1/5,Renov.,"1,376 €","288,888  €"
698,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cjcpi.html,"Izremontēts dzīvoklis Klusajā centrā, skaistākajā ielā Rīgā, 4 i",Alberta 7,5,173,4/5,P. kara,"2,775 €","480,000  €"
699,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fgnkn.html,"Renovēts projekts Miera ielā 5.
Ēka Miera ielā 5 celta 1912.gad",Miera 5,3,77,3/6,P. kara,"1,554 €","119,660  €"
700,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aheij.html,"Dzīvoklis renovētā ēkā lieliskā atrašānās vietā, Miera ielā 5. ",Miera 5,4,110,3/6,P. kara,"1,361 €","149,715  €"
701,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ecbmk.html,Īpašnieks pārdod plašu dzīvokli Rīgas centrā - Martas ielā 9 (ne,Martas 9,4,104,2/5,P. kara,"1,298 €","135,000  €"
702,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/achdp.html,Arhitekta Eižena Laubes projektēta māja. Dzīvoklis ar ekskluzīvu,Avotu 20,3,110,2/5,P. kara,"1,064 €","117,000  €"
703,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cxfgd.html,Lielisks dzīvoklis lieliskā vietā. Pārdod klasiskā stila 6 -ista,Raiņa bulv. 3,6,199,4/6,Renov.,"2,005 €","399,000  €"
704,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/beehfp.html,"Pārdodam četru istabu dzīvokli renovētā mājā, klusajā centrā pre",Raiņa bulv. 3A,4,76,1/6,Renov.,"1,680 €","127,700  €"
705,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/alckd.html,Īpašnieks pārdod. Ēka atrodas vienā no labākajām vietām- pašā Rī,Raiņa bulv. 3,3,105,6/6,Renov.,"2,100 €","220,500  €"
706,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abpcp.html,"Pārdod labu 2 istabu dzīvokli vēsturiskā ēkā. 
Patreiz dzīvoklī",Stabu 61,2,58,1/5,P. kara,"1,414 €","82,000  €"
707,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aixom.html,Plašs un gaišs studio tipa dzīvoklis pilsētas klusajā centrā. La,Rūpniecības 21,1,60,4/7,Jaun.,"3,083 €","185,000  €"
708,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bexxxg.html,Dzīvošanai gatavs pilnībā mēbelēts un aprīkots 3-istabu dzīvokli,Birznieka-Upīša 13,3,76,3/7,Jaun.,"2,776 €","211,000  €"
709,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cbold.html,"Предлагаю приобрести благоустроенную, солнечную, просторную квар",Katrīnas d. 24/18,4,100,2/3,Staļina,980 €,"98,000  €"
710,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gggnf.html,"Lat/rus
Pārdodu dzīvokli ar autonomu gāzes apkuri. 

Dzīvokli",Visvalža 7,4,113,5/6,P. kara,"1,168 €","132,000  €"
711,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/alxoo.html,Продается 3х комнатная квартира в новом проекте Art Luxury House,Strēlnieku 7,3,94,2/7,Jaun.,"2,388 €","224,500  €"
712,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/apgil.html,"Piedāvājam iegādāties unikālu īpašumu pašā Rīgas sirdī, Brīvības",Brīvības 19,4,140,3/5,P. kara,"3,557 €","498,000  €"
713,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dxmdi.html,"Уютная квартира в безопастном тихом месте, напротив Беларусского",Dzirnavu 132,2,53,2/5,P. kara,"1,038 €","55,000  €"
714,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bfcik.html,"Pārdodu labiekārtotu dzīvokli, ar gāzes apkuri, ūdens filtru, ie",Čaka 146,2,76,2/5,P. kara,"1,447 €","110,000  €"
715,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dbjeb.html,Renovētā mājā tiek pārdots plašs 5-istabu dzīvoklis ar gāzes apk,Brīvības 76,5,207,4/6,Renov.,"2,029 €","420,000  €"
716,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bxxmo.html,"Plašs 4-istabu dzīvoklis ar 2 balkoniem, panorāmas skatu. Dzīvoj",Skolas 30,4,126,5/6,P. kara,"1,587 €","200,000  €"
717,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ajlhi.html,Dzīvoklis ar kamīnu un balkonu Rīgas klusajā centrā. Kvalitatīvs,Tomsona 4,3,71,3/6,Specpr.,"1,789 €","127,000  €"
718,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/eidlm.html,"Pārdod kvalitatīvu, gaišu, pilnībā mēbelētu 5-istabu dzīvokli ar",Zaubes 1,5,149,2/5,P. kara,"1,597 €","238,000  €"
719,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bhnem.html,Īpašnieks pārdod skaistu un mēbelētu 3 istabu dzīvokli Rīgas cen,Brīvības 147,3,75,3/7,P. kara,"1,653 €","124,000  €"
720,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/diflb.html,Īpašnieks pārdod skaistu un mēbelētu 3 istabu dzīvokli Rīgas cen,Brīvības 147,3,77,3/7,P. kara,"1,584 €","122,000  €"
721,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ekhpl.html,В новом престижном проекте энергоэффективного дома продается ква,Vesetas 26,2,43,5/9,Jaun.,"2,227 €","95,777  €"
722,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bffclf.html,Īpašnieks bez starpniekiem pārdod mēbelētu un pilnībā aprīkotu d,Indrānu 5,2,63,4/5,Jaun.,"2,143 €","135,000  €"
723,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ahfcg.html,"Īpašnieks pārdod – investīcijas objektu - ļoti gaišu, siltu un k",Zvaigžņu 24,1,20,3/5,P. kara,"1,750 €","35,000  €"
724,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gxnbm.html,"Pārdodam 2 istabu dzīvokli Centrā. 
Izcila infrastruktūra, blak",Bruņinieku 104,2,53,4/4,Renov.,"1,358 €","72,000  €"
725,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/agmnp.html,"Piedāvājumā divistabu dzīvoklis Vecrīgā. Ērts plānojums. 
Viesi",Miesnieku 14,2,57,5/5,P. kara,"2,102 €","119,800  €"
726,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/admpc.html,"Teicami aprīkots dzīvoklis lielai ģimenei, mēbelēts, ideāls plān",Čaka 70,6,180,3/6,P. kara,"1,106 €","199,000  €"
727,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ecdpg.html,Penthouse dzīvoklis ar brīnišķīgu skatu uz Daugavu un Andrejostu,Eksporta 6,3,148,6/6,Renov.,"1,338 €","198,000  €"
728,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aenng.html,Īpašnieks pārdod plašu četristabu dzīvokli Rīgas centrā. Lielisk,Hospitāļu 40,4,180,1/3,Staļina,917 €,"165,000  €"
729,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aexkd.html,"Просторная и светлая квартира в хорошем состоянии в центре, межд",Ģertrūdes 41,4,81,2/2,P. kara,"1,272 €","103,000  €"
730,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bbhxd.html,"В продаже красивая квартира в самом центре Риги, по адресу Мерке",Merķeļa 17,2,60,2/4,P. kara,"3,000 €","180,000  €"
731,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bljnf.html,"Gāzes apkure, panorāmas skats no logiem. 
Kluss, saulains dzīvo",Stabu 29,3,76,5/6,P. kara,"1,447 €","110,000  €"
732,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dfokh.html,Kvalitatīvs dzīvoklis Rīgas centrā. Ēkas renovācijā izmantoti au,Čaka 36,4,84,2/5,Renov.,"1,783 €","149,810  €"
733,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afegk.html,"Pārdod dizainiski skaistu dzīvokli Rīgas centrā, Brīvības ielā 4",Brīvības 1,3,75,5/5,P. kara,"2,106 €","157,920  €"
734,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fdkem.html,Remontējams divistabu dzīvoklis vēsturiskā ēkā. Nama renovācijas,Valdemāra 69,2,40,2/6,Renov.,"1,625 €","64,990  €"
735,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dkxmc.html,Vienistabu dzīvoklis renovētas vēsturiskas ēkas pagalma mājā. Dz,Valdemāra 69,1,26,4/5,Renov.,"1,900 €","49,400  €"
736,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dfbfo.html,Mēbelēts divistabu dzīvoklis renovētā ēkā. Logi vērsti uz pagalm,Valdemāra 69,2,37,2/6,Renov.,"2,297 €","84,990  €"
737,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bieim.html,Pārdod divistabu dzīvokli renovētā vēsturiskā ēkā. Logi vērsti u,Valdemāra 69,2,40,4/6,Renov.,"1,475 €","58,990  €"
738,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bhjmp.html,Vienistabu dzīvoklis renovētas vēsturiskas ēkas pagalma mājā. Dz,Valdemāra 69,1,22,4/5,Renov.,"1,884 €","41,442  €"
739,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/algbd.html,"Remontējams, plašs vienistabas dzīvoklis renovētā vēsturiskā ēkā",Valdemāra 69,1,29,1/5,Renov.,"1,517 €","43,990  €"
740,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bxgme.html,Remontējams divistabu dzīvoklis renovētas vēsturiskas ēkas pagal,Valdemāra 69,2,39,4/5,Renov.,"1,666 €","64,990  €"
741,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bhjem.html,Mēbelēts divistabu dzīvoklis renovētā ēkā. Logi vērsti uz ielas ,Valdemāra 69,2,37,2/6,Renov.,"2,378 €","87,990  €"
742,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fmcjn.html,Pārdod divistabu dzīvokli renovētā vēsturiskā ēkā. Logi vērsti u,Valdemāra 69,2,55,2/5,Renov.,"1,345 €","73,990  €"
743,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acgfk.html,Pārdod divistabu dzīvokli renovētā vēsturiskā ēkā. Logi vērsti u,Valdemāra 69,2,33,1/5,Renov.,"1,515 €","49,990  €"
744,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/eopdd.html,"Kompakts dzīvoklis renovētā, vēsturiskā ēkā. Gatavs izīrēšanai. ",Valdemāra 69,1,16,2/5,P. kara,"2,938 €","47,000  €"
745,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aiplh.html,Mūra mājā pārdod 2 istabu dzīvokli. Ir veikts kapitālais remonts,Maskavas 112,2,39,3/4,P. kara,"1,154 €","45,000  €"
746,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abfmx.html,Tiek pārdots ekskluzīvs dzīvoklis prestižajā ēkā Stabu 11. Kapit,Stabu 11,4,89,2/6,Specpr.,"2,242 €","199,500  €"
747,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ffkmj.html,Апартаменты премиум-класса расположенные в историческом центре Р,Skolas 20,3,112,2/6,Renov.,"2,857 €","320,000  €"
748,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/exole.html,Vienistabas dzīvoklis pēc kapitālā remonta. Izveidota duša un tu,Lienes 6a,1,22,2/2,P. kara,682 €,"15,000  €"
749,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/femhk.html,Īpašnieks pārdod dzīvokli Rīgas centrā. Dzīvoklī veikts kapitāls,Pērnavas 10,3,80,2/5,Staļina,"1,775 €","142,000  €"
750,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cxloj.html,Namīpašnieks pārdod plašu 5 -istabu dzīvokli ēkā pašā Rīgas cent,Tērbatas 33,5,111,5/6,P. kara,"1,253 €","139,125  €"
751,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fphjh.html,Владелец здания продает квартирy в красивом фасадном домe в цент,Tērbatas 33,2,52,2/6,Renov.,"2,395 €","124,560  €"
752,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dfjhn.html,Владелец здания продает квартирy в красивом фасадном домe в цент,Tērbatas 33,3,80,5/6,Renov.,"2,607 €","208,520  €"
753,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cxebo.html,Владелец здания продает квартирy в красивом фасадном домe в цент,Tērbatas 33,4,118,5/6,Renov.,"2,492 €","294,000  €"
754,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/bxlmkb.html,Plašs 3-istabu dzīvoklis mājas piektajā stāvā. Dzīvoklim ir atse,Tapešu 29,3,69,5/5,LT proj.,754 €,"52,000  €"
755,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/icldc.html,Pārdošanai tiek piedāvāts dzīvoklis arhitekta Konstantīna Pēkšēn,Meža 4a,3,86,1/5,P. kara,861 €,"74,079  €"
756,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/bjejp.html,Plašs 110kvm liels dzīvoklis arhitekta Konstantīna Pēkšēna 1901 ,Meža 4A,3,110,2/5,P. kara,"1,441 €","158,500  €"
757,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/gfpmc.html,Sentimento projekts Āgenskalna ielā 24. Āgenskalna Priedes ir vē,Āgenskalna 24,2,51,2/5,Jaun.,"2,037 €","103,900  €"
758,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/ccmpk.html,Pilnībā jauns un mēbelēts 3-ist dzīvoklis. Daudzdzīvokļu ēka Leg,Baložu 7,3,63,1/3,Jaun.,"2,300 €","144,900  €"
759,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/aikcx.html,Pilnībā jauns 4-ist dzīvoklis. Daudzdzīvokļu ēka Legato ir moder,Baložu 7,4,73,2/3,Jaun.,"2,314 €","168,900  €"
760,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/ejhgl.html,"Pārdod mājīgu, saulainu, pilnībā iekārtotu dzīvokli mierīgā un s",Zeļļu 13,2,50,2/3,P. kara,"2,100 €","105,000  €"
761,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/fmbpc.html,Īpašnieks pārdod 4 istabu dzīvokli Kuldīgas ielā 32. Dzīvoklis a,Kuldīgas 32,4,111,4/4,Renov.,"1,288 €","143,000  €"
762,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/aefng.html,Īpašnieks pārdod 2 istabu dzīvokli Vīlipa ielā 3. Dzīvoklis atro,Vīlipa 3,2,55,2/2,Renov.,"1,127 €","62,000  €"
763,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/cexfh.html,"Pārdod saulainu, ērtu un ekonomisku studio tipa dzīvokli ar iebū",Kalnciema 1k-2,2,44,4/5,Hrušč.,"1,080 €","47,500  €"
764,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/cipxb.html,Pārdod plašu 2 istabu dzīvokli mājā Zundas Pasāža. Māja tika atj,Daugavgrīvas 31E,2,66,3/5,Jaun.,"1,667 €","110,000  €"
765,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/agcxe.html,Продаю право аренды или сдам на длительный срок однокомнатную кв,Talsu 42,1,34,3/5,P. kara,338 €,"11,500  €"
766,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/encfj.html,"Pārdodam kā Vienu veselu - 

māju, kas sastāv no diviem dzīvok",M. Nometņu 85,Citi,207,2/2,P. kara,382 €,"79,000  €"
767,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/acemj.html,"Pārdodam 2 - istabu dzīvokli - 

nepieciešams remonts, ir metā",Dzirciema 71,2,50,7/9,602.,838 €,"41,900  €"
768,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/bkhxo.html,Предлагается хорошая квартира в одном из лучших районов Риги - А,Dreiliņu 14,2,44,4/5,Hrušč.,"1,034 €","45,500  €"
769,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/ahdpm.html,"Pārdodu gaišu, siltu vienistabas dzīvokli, kas atrodas pretī Mār",Mārupes 35,1,29,5/5,Hrušč.,"1,276 €","37,000  €"
770,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/eokgj.html,"Āgenskalns ar savu īpašo auru, mazajām, zaļajām ieliņām, daudzve",Mārupes 10,2,50,2/4,Staļina,"1,240 €","62,000  €"
771,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/aobcg.html,"Īpašnieks pārdod pēdējo dzīvokli rekonstruētā ēkā. 
Cenā ir iek",Liepājas 58,2,47,2/2,Renov.,"1,600 €","75,200  €"
772,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/aeibo.html,Kompakts divistabu dzīvoklis labā vietā. Blakus Nacionālā biblio,Mūkusalas 9,2,28,2/2,P. kara,375 €,"10,500  €"
773,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/ailnb.html,Pārdod tikko izremontētu vienistabas studio tipa dzīvokli. Dzīvo,Kuldīgas 10,1,21,1/2,P. kara,800 €,"16,800  €"
774,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/acemx.html,"Jūs gaida mīlīgs, silts un saulains dzīvoklītis netālu no Āgensk",Smiļģa 32,1,30,1/5,Hrušč.,983 €,"29,500  €"
775,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/bpehh.html,Pārdod daļēji mēbelētu un nesen remontētu kompaktu 1 istabas dzī,Amālijas 9,1,24,1/2,P. kara,580 €,"13,915  €"
776,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/dipdh.html,Attīstītājs pārdod plašu 4 istabu dzīvokli renovētas ēkas 3.stāv,Kuldīgas 32,4,111,3/4,Renov.,"1,306 €","145,000  €"
777,https://www.ss.com/msg/lv/real-estate/flats/riga/agenskalns/aioxj.html,"Laba investīcija. Pārdod lielāko daļu no koka mājas Āgenskalnā, ",Amālijas 9,6,94,2/2,P. kara,526 €,"49,435  €"
